weather_id,date,hour,temperature_c,precipitation_mm,wind_kmh,visibility_m,cloud_cover,condition
WTH_00003296,2025-05-18,8,12.5,0.0,43.2,10332.0,0.26,clear
WTH_00003297,2025-05-18,9,14.8,0.0,3.8,11556.0,0.21,clear
WTH_00003298,2025-05-18,10,12.1,0.0,12.2,9961.0,0.82,cloudy
WTH_00003299,2025-05-18,11,15.0,0.0,17.9,11931.0,0.45,clear
WTH_00003300,2025-05-18,12,12.0,0.0,9.3,8606.0,0.15,clear
WTH_00003301,2025-05-18,13,8.1,0.0,20.7,11363.0,0.42,clear
WTH_00003302,2025-05-18,14,7.4,0.0,14.5,11823.0,0.61,cloudy
WTH_00003303,2025-05-18,15,8.7,0.0,6.9,6617.0,0.32,clear
WTH_00003304,2025-05-18,16,10.1,0.0,21.0,6082.0,0.4,clear
WTH_00003305,2025-05-18,17,11.1,0.0,2.5,10125.0,0.31,clear
WTH_00003306,2025-05-18,18,7.3,0.0,13.3,10793.0,0.31,clear
WTH_00003307,2025-05-18,19,12.3,0.0,6.6,6351.0,0.08,clear
WTH_00003308,2025-05-18,20,14.6,0.0,10.7,11322.0,0.04,clear
WTH_00003309,2025-05-18,21,13.2,0.0,7.0,9559.0,0.34,clear
WTH_00003310,2025-05-18,22,15.3,0.0,9.5,11566.0,0.27,clear
WTH_00003311,2025-05-18,23,15.4,0.0,13.6,6706.0,0.28,clear
WTH_00003312,2025-05-19,0,16.2,0.0,6.7,6897.0,0.31,clear
WTH_00003313,2025-05-19,1,17.5,0.0,7.0,11338.0,0.34,clear
WTH_00003314,2025-05-19,2,18.2,0.0,17.7,7679.0,0.3,clear
WTH_00003315,2025-05-19,3,18.4,0.0,12.0,11977.0,0.67,cloudy
WTH_00003316,2025-05-19,4,18.7,0.0,4.3,10953.0,0.2,clear
WTH_00003317,2025-05-19,5,13.9,0.0,9.8,6495.0,0.64,cloudy
WTH_00003318,2025-05-19,6,15.4,0.0,8.5,7664.0,0.42,clear
WTH_00003319,2025-05-19,7,18.4,0.0,3.1,9734.0,0.14,clear
WTH_00003320,2025-05-19,8,11.1,0.0,9.5,8103.0,0.2,clear
WTH_00003321,2025-05-19,9,11.9,0.0,6.6,10602.0,0.41,clear
WTH_00003322,2025-05-19,10,7.3,0.0,14.4,6128.0,0.31,clear
WTH_00003323,2025-05-19,11,10.6,0.0,7.2,9764.0,0.24,clear
WTH_00003324,2025-05-19,12,11.8,0.0,15.5,11510.0,0.2,clear
WTH_00003325,2025-05-19,13,7.6,0.0,1.6,8790.0,0.27,clear
WTH_00003326,2025-05-19,14,9.8,0.0,8.4,6691.0,0.26,clear
WTH_00003327,2025-05-19,15,6.2,0.0,8.3,7852.0,0.58,clear
WTH_00003328,2025-05-19,16,9.9,0.0,15.6,9755.0,0.2,clear
WTH_00003329,2025-05-19,17,8.5,0.0,44.4,6599.0,0.17,clear
WTH_00003330,2025-05-19,18,11.6,0.0,21.6,9023.0,0.06,clear
WTH_00003331,2025-05-19,19,9.7,0.0,8.3,6031.0,0.11,clear
WTH_00003332,2025-05-19,20,10.5,0.0,14.7,10184.0,0.17,clear
WTH_00003333,2025-05-19,21,12.8,2.81,13.0,2723.0,0.75,rain
WTH_00003334,2025-05-19,22,13.5,0.0,7.1,7462.0,0.36,clear
WTH_00003335,2025-05-19,23,15.0,0.0,12.1,8891.0,0.18,clear
WTH_00003336,2025-05-20,0,15.9,0.0,8.6,6925.0,0.11,clear
WTH_00003337,2025-05-20,1,17.3,0.0,32.8,6690.0,0.08,clear
WTH_00003338,2025-05-20,2,19.9,0.0,9.0,9133.0,0.2,clear
WTH_00003339,2025-05-20,3,16.6,0.0,25.4,8259.0,0.34,clear
WTH_00003340,2025-05-20,4,17.7,0.0,25.4,8953.0,0.16,clear
WTH_00003341,2025-05-20,5,17.2,0.0,6.2,10640.0,0.16,clear
WTH_00003342,2025-05-20,6,17.7,0.0,18.3,9902.0,0.01,clear
WTH_00003343,2025-05-20,7,13.2,0.0,5.1,8981.0,0.78,cloudy
WTH_00003344,2025-05-20,8,13.1,0.0,1.2,11344.0,0.32,clear
WTH_00003345,2025-05-20,9,12.6,0.0,42.1,6693.0,0.25,clear
WTH_00003346,2025-05-20,10,10.8,0.0,16.4,6309.0,0.16,clear
WTH_00003347,2025-05-20,11,11.5,0.0,30.0,7247.0,0.39,clear
WTH_00003348,2025-05-20,12,7.0,0.0,17.1,564.0,0.14,fog
WTH_00003349,2025-05-20,13,9.4,0.0,4.9,9778.0,0.18,clear
WTH_00003350,2025-05-20,14,12.4,0.0,24.9,7643.0,0.38,clear
WTH_00003351,2025-05-20,15,8.7,0.0,7.0,11702.0,0.3,clear
WTH_00003352,2025-05-20,16,5.7,0.0,32.9,10704.0,0.46,clear
WTH_00003353,2025-05-20,17,10.9,0.0,11.6,470.0,0.55,fog
WTH_00003354,2025-05-20,18,11.6,0.0,29.1,8707.0,0.23,clear
WTH_00003355,2025-05-20,19,13.0,0.0,8.7,11387.0,0.27,clear
WTH_00003356,2025-05-20,20,10.5,0.0,10.3,10799.0,0.21,clear
WTH_00003357,2025-05-20,21,12.2,0.0,34.3,7211.0,0.17,clear
WTH_00003358,2025-05-20,22,11.8,0.0,13.9,11969.0,0.23,clear
WTH_00003359,2025-05-20,23,19.5,0.0,15.9,9876.0,0.33,clear
WTH_00003360,2025-05-21,0,14.9,0.0,6.5,10740.0,0.39,clear
WTH_00003361,2025-05-21,1,12.8,0.0,20.8,9722.0,0.26,clear
WTH_00003362,2025-05-21,2,14.7,0.0,10.4,8399.0,0.15,clear
WTH_00003363,2025-05-21,3,16.7,0.0,3.2,10401.0,0.48,clear
WTH_00003364,2025-05-21,4,16.5,0.0,1.4,7765.0,0.18,clear
WTH_00003365,2025-05-21,5,14.2,0.0,13.3,9765.0,0.19,clear
WTH_00003366,2025-05-21,6,17.5,0.0,3.5,11921.0,0.31,clear
WTH_00003367,2025-05-21,7,13.3,0.0,4.6,9366.0,0.57,clear
WTH_00003368,2025-05-21,8,12.5,6.41,6.3,2097.0,0.48,rain
WTH_00003369,2025-05-21,9,15.4,0.0,9.0,11896.0,0.76,cloudy
WTH_00003370,2025-05-21,10,14.1,0.0,10.2,11778.0,0.25,clear
WTH_00003371,2025-05-21,11,10.5,0.0,17.9,300.0,0.23,fog
WTH_00003372,2025-05-21,12,9.3,0.0,13.0,10004.0,0.57,clear
WTH_00003373,2025-05-21,13,8.1,0.0,8.3,8235.0,0.26,clear
WTH_00003374,2025-05-21,14,10.4,0.0,10.2,6519.0,0.45,clear
WTH_00003375,2025-05-21,15,8.6,0.0,14.3,10561.0,0.47,clear
WTH_00003376,2025-05-21,16,9.5,0.0,3.1,9475.0,0.16,clear
WTH_00003377,2025-05-21,17,7.9,0.0,11.3,7241.0,0.22,clear
WTH_00003378,2025-05-21,18,15.0,0.0,33.1,8196.0,0.33,clear
WTH_00003379,2025-05-21,19,12.6,0.0,0.9,8198.0,0.53,clear
WTH_00003380,2025-05-21,20,13.7,0.0,13.4,490.0,0.41,fog
WTH_00003381,2025-05-21,21,11.9,0.0,7.8,8934.0,0.17,clear
WTH_00003382,2025-05-21,22,13.1,0.0,3.1,9294.0,0.13,clear
WTH_00003383,2025-05-21,23,14.8,0.0,15.6,8318.0,0.21,clear
WTH_00003384,2025-05-22,0,14.8,0.0,9.0,6002.0,0.48,clear
WTH_00003385,2025-05-22,1,14.2,0.0,39.2,1111.0,0.49,fog
WTH_00003386,2025-05-22,2,15.1,0.0,11.7,6463.0,0.27,clear
WTH_00003387,2025-05-22,3,15.9,0.0,12.9,7143.0,0.5,clear
WTH_00003388,2025-05-22,4,18.1,0.0,12.1,11215.0,0.4,clear
WTH_00003389,2025-05-22,5,14.2,0.0,5.8,9813.0,0.18,clear
WTH_00003390,2025-05-22,6,11.4,0.0,17.2,10911.0,0.11,clear
WTH_00003391,2025-05-22,7,14.3,0.0,13.5,11844.0,0.22,clear
WTH_00003392,2025-05-22,8,12.8,0.0,2.0,8550.0,0.42,clear
WTH_00003393,2025-05-22,9,13.9,0.0,6.5,11648.0,0.27,clear
WTH_00003394,2025-05-22,10,9.8,0.0,15.9,6596.0,0.17,clear
WTH_00003395,2025-05-22,11,14.1,0.0,2.9,11658.0,0.18,clear
WTH_00003396,2025-05-22,12,7.9,0.0,7.2,7630.0,0.66,cloudy
WTH_00003397,2025-05-22,13,10.3,0.0,1.7,9119.0,0.5,clear
WTH_00003398,2025-05-22,14,9.1,0.0,5.3,7845.0,0.39,clear
WTH_00003399,2025-05-22,15,10.8,0.0,2.7,693.0,0.13,fog
WTH_00003400,2025-05-22,16,8.6,0.0,27.0,11025.0,0.25,clear
WTH_00003401,2025-05-22,17,11.4,7.62,5.6,1240.0,0.85,rain
WTH_00003402,2025-05-22,18,8.8,0.0,7.0,8196.0,0.12,clear
WTH_00003403,2025-05-22,19,9.4,0.0,18.7,8880.0,0.13,clear
WTH_00003404,2025-05-22,20,14.0,0.0,20.6,8503.0,0.65,cloudy
WTH_00003405,2025-05-22,21,11.0,0.0,15.1,6432.0,0.46,clear
WTH_00003406,2025-05-22,22,14.3,0.0,6.5,10179.0,0.36,clear
WTH_00003407,2025-05-22,23,14.4,0.0,10.2,6099.0,0.04,clear
WTH_00003408,2025-05-23,0,16.4,0.0,16.3,7822.0,0.09,clear
WTH_00003409,2025-05-23,1,13.6,0.0,8.8,6950.0,0.04,clear
WTH_00003410,2025-05-23,2,15.1,0.0,9.7,10828.0,0.27,clear
WTH_00003411,2025-05-23,3,14.4,0.0,4.9,11328.0,0.23,clear
WTH_00003412,2025-05-23,4,13.8,0.0,5.2,10523.0,0.43,clear
WTH_00003413,2025-05-23,5,12.6,0.0,8.3,10045.0,0.32,clear
WTH_00003414,2025-05-23,6,16.9,0.0,9.4,6062.0,0.11,clear
WTH_00003415,2025-05-23,7,14.8,0.0,2.6,6223.0,0.12,clear
WTH_00003416,2025-05-23,8,16.2,0.0,1.8,9932.0,0.11,clear
WTH_00003417,2025-05-23,9,11.2,0.0,13.6,11353.0,0.3,clear
WTH_00003418,2025-05-23,10,10.0,0.0,3.8,8015.0,0.43,clear
WTH_00003419,2025-05-23,11,12.1,0.0,12.1,10485.0,0.27,clear
WTH_00003420,2025-05-23,12,9.7,0.0,4.6,11792.0,0.35,clear
WTH_00003421,2025-05-23,13,9.1,0.0,10.4,8180.0,0.46,clear
WTH_00003422,2025-05-23,14,9.6,17.02,4.6,855.0,0.8,rain
WTH_00003423,2025-05-23,15,7.4,0.0,16.1,6028.0,0.73,cloudy
WTH_00003424,2025-05-23,16,8.7,0.0,22.7,7419.0,0.16,clear
WTH_00003425,2025-05-23,17,8.3,0.0,12.8,11780.0,0.3,clear
WTH_00003426,2025-05-23,18,9.8,0.0,31.1,6054.0,0.61,cloudy
WTH_00003427,2025-05-23,19,14.3,0.0,6.7,11893.0,0.19,clear
WTH_00003428,2025-05-23,20,12.8,0.0,5.8,9640.0,0.13,clear
WTH_00003429,2025-05-23,21,11.6,0.0,10.0,6581.0,0.54,clear
WTH_00003430,2025-05-23,22,12.7,0.0,6.9,8380.0,0.39,clear
WTH_00003431,2025-05-23,23,16.5,0.0,4.4,11087.0,0.26,clear
WTH_00003432,2025-05-24,0,13.2,0.0,17.5,7888.0,0.54,clear
WTH_00003433,2025-05-24,1,16.2,0.0,25.2,6855.0,0.46,clear
WTH_00003434,2025-05-24,2,15.9,0.0,9.3,6657.0,0.32,clear
WTH_00003435,2025-05-24,3,18.8,0.0,16.0,7059.0,0.24,clear
WTH_00003436,2025-05-24,4,20.3,0.0,7.5,7755.0,0.52,clear
WTH_00003437,2025-05-24,5,18.0,0.0,11.3,9231.0,0.23,clear
WTH_00003438,2025-05-24,6,16.4,0.0,3.2,8753.0,0.22,clear
WTH_00003439,2025-05-24,7,13.6,0.0,7.2,8346.0,0.76,cloudy
WTH_00003440,2025-05-24,8,13.3,0.0,2.1,7320.0,0.3,clear
WTH_00003441,2025-05-24,9,9.1,0.0,17.2,8148.0,0.17,clear
WTH_00003442,2025-05-24,10,14.0,0.0,3.5,10062.0,0.4,clear
WTH_00003443,2025-05-24,11,8.0,0.0,4.0,11767.0,0.23,clear
WTH_00003444,2025-05-24,12,12.1,0.0,14.7,10430.0,0.13,clear
WTH_00003445,2025-05-24,13,9.4,0.0,15.3,11792.0,0.04,clear
WTH_00003446,2025-05-24,14,10.4,7.16,5.4,2072.0,0.53,rain
WTH_00003447,2025-05-24,15,11.6,0.0,19.8,8063.0,0.52,clear
WTH_00003448,2025-05-24,16,7.8,0.0,21.1,8952.0,0.21,clear
WTH_00003449,2025-05-24,17,10.8,0.0,3.7,8859.0,0.23,clear
WTH_00003450,2025-05-24,18,12.3,0.0,14.7,9287.0,0.24,clear
WTH_00003451,2025-05-24,19,10.7,0.0,13.1,10254.0,0.68,cloudy
WTH_00003452,2025-05-24,20,14.1,0.0,4.9,9814.0,0.51,clear
WTH_00003453,2025-05-24,21,13.3,0.0,35.9,10865.0,0.3,clear
WTH_00003454,2025-05-24,22,10.2,0.0,15.3,9413.0,0.38,clear
WTH_00003455,2025-05-24,23,16.0,0.0,14.4,6273.0,0.03,clear
WTH_00003456,2025-05-25,0,14.0,0.0,7.7,9295.0,0.29,clear
WTH_00003457,2025-05-25,1,16.2,0.0,17.1,11404.0,0.3,clear
WTH_00003458,2025-05-25,2,20.4,0.0,22.2,11029.0,0.52,clear
WTH_00003459,2025-05-25,3,21.9,0.0,4.7,11581.0,0.25,clear
WTH_00003460,2025-05-25,4,13.9,0.0,31.4,6392.0,0.42,clear
WTH_00003461,2025-05-25,5,19.5,0.0,14.1,10812.0,0.47,clear
WTH_00003462,2025-05-25,6,13.7,0.0,3.1,8801.0,0.28,clear
WTH_00003463,2025-05-25,7,15.8,0.0,3.6,6151.0,0.07,clear
WTH_00003464,2025-05-25,8,15.8,0.0,14.2,11324.0,0.37,clear
WTH_00003465,2025-05-25,9,12.7,0.0,12.0,11942.0,0.9,cloudy
WTH_00003466,2025-05-25,10,14.7,0.0,13.9,7021.0,0.55,clear
WTH_00003467,2025-05-25,11,7.9,0.0,10.7,6335.0,0.41,clear
WTH_00003468,2025-05-25,12,12.4,0.0,2.8,10648.0,0.31,clear
WTH_00003469,2025-05-25,13,10.4,0.0,10.4,11339.0,0.59,clear
WTH_00003470,2025-05-25,14,8.6,0.0,10.1,11174.0,0.52,clear
WTH_00003471,2025-05-25,15,11.2,0.0,21.1,10196.0,0.48,clear
WTH_00003472,2025-05-25,16,9.1,1.64,3.8,3635.0,0.59,rain
WTH_00003473,2025-05-25,17,6.7,0.0,6.7,10813.0,0.27,clear
WTH_00003474,2025-05-25,18,10.5,0.0,42.2,6122.0,0.15,clear
WTH_00003475,2025-05-25,19,10.1,0.0,21.7,9063.0,0.3,clear
WTH_00003476,2025-05-25,20,11.0,0.0,16.9,8556.0,0.24,clear
WTH_00003477,2025-05-25,21,15.9,0.0,4.5,10205.0,0.18,clear
WTH_00003478,2025-05-25,22,16.7,0.0,15.5,9372.0,0.24,clear
WTH_00003479,2025-05-25,23,17.3,0.0,11.4,9656.0,0.78,cloudy
WTH_00003480,2025-05-26,0,15.8,0.0,7.1,9592.0,0.41,clear
WTH_00003481,2025-05-26,1,15.8,0.0,16.3,9007.0,0.22,clear
WTH_00003482,2025-05-26,2,17.8,0.0,11.9,6051.0,0.41,clear
WTH_00003483,2025-05-26,3,16.8,0.0,18.8,9407.0,0.45,clear
WTH_00003484,2025-05-26,4,16.7,20.47,6.5,2881.0,0.68,rain
WTH_00003485,2025-05-26,5,15.0,0.0,20.7,9382.0,0.46,clear
WTH_00003486,2025-05-26,6,15.6,0.0,7.7,9565.0,0.46,clear
WTH_00003487,2025-05-26,7,16.0,3.49,9.2,2655.0,0.62,rain
WTH_00003488,2025-05-26,8,14.3,0.0,17.2,8606.0,0.11,clear
WTH_00003489,2025-05-26,9,14.2,0.0,26.7,7445.0,0.24,clear
WTH_00003490,2025-05-26,10,9.5,0.0,27.4,6979.0,0.5,clear
WTH_00003491,2025-05-26,11,7.7,0.0,32.8,11522.0,0.63,cloudy
WTH_00003492,2025-05-26,12,11.4,0.0,6.0,8993.0,0.51,clear
WTH_00003493,2025-05-26,13,8.9,0.0,9.6,11382.0,0.38,clear
WTH_00003494,2025-05-26,14,8.6,0.0,33.8,11546.0,0.35,clear
WTH_00003495,2025-05-26,15,10.5,0.0,42.4,10716.0,0.54,clear
WTH_00003496,2025-05-26,16,11.1,0.0,14.2,8888.0,0.37,clear
WTH_00003497,2025-05-26,17,8.7,0.0,4.7,7184.0,0.91,cloudy
WTH_00003498,2025-05-26,18,8.8,0.0,8.8,8165.0,0.35,clear
WTH_00003499,2025-05-26,19,12.0,0.0,18.9,8062.0,0.46,clear
WTH_00003500,2025-05-26,20,5.8,0.0,23.6,7720.0,0.64,cloudy
WTH_00003501,2025-05-26,21,13.1,0.0,10.6,9112.0,0.65,cloudy
WTH_00003502,2025-05-26,22,14.5,0.0,7.0,6141.0,0.42,clear
WTH_00003503,2025-05-26,23,17.5,0.0,12.5,6866.0,0.47,clear
WTH_00003504,2025-05-27,0,16.0,0.0,10.8,8129.0,0.2,clear
WTH_00003505,2025-05-27,1,19.3,0.0,8.4,11821.0,0.12,clear
WTH_00003506,2025-05-27,2,14.9,0.0,8.0,6583.0,0.45,clear
WTH_00003507,2025-05-27,3,14.4,0.0,12.2,6526.0,0.19,clear
WTH_00003508,2025-05-27,4,14.8,0.0,8.9,7410.0,0.66,cloudy
WTH_00003509,2025-05-27,5,13.3,0.0,41.9,7502.0,0.38,clear
WTH_00003510,2025-05-27,6,19.5,0.0,11.8,6806.0,0.67,cloudy
WTH_00003511,2025-05-27,7,15.7,0.0,8.3,8212.0,0.15,clear
WTH_00003512,2025-05-27,8,14.6,0.0,24.2,9056.0,0.17,clear
WTH_00003513,2025-05-27,9,15.2,0.0,8.1,9286.0,0.58,clear
WTH_00003514,2025-05-27,10,12.8,0.0,6.0,10109.0,0.42,clear
WTH_00003515,2025-05-27,11,11.5,0.0,2.0,10369.0,0.43,clear
WTH_00003516,2025-05-27,12,12.0,0.0,3.9,10395.0,0.04,clear
WTH_00003517,2025-05-27,13,10.7,0.0,5.2,211.0,0.17,fog
WTH_00003518,2025-05-27,14,11.7,0.0,20.0,9371.0,0.36,clear
WTH_00003519,2025-05-27,15,9.9,0.0,12.3,335.0,0.23,fog
WTH_00003520,2025-05-27,16,4.4,11.76,8.7,2708.0,0.51,rain
WTH_00003521,2025-05-27,17,11.7,0.0,4.4,10787.0,0.62,cloudy
WTH_00003522,2025-05-27,18,14.0,0.0,12.6,6346.0,0.44,clear
WTH_00003523,2025-05-27,19,10.1,0.0,6.9,10736.0,0.29,clear
WTH_00003524,2025-05-27,20,13.7,0.0,8.9,6729.0,0.34,clear
WTH_00003525,2025-05-27,21,15.2,0.0,17.0,9103.0,0.42,clear
WTH_00003526,2025-05-27,22,16.4,0.0,15.5,7595.0,0.44,clear
WTH_00003527,2025-05-27,23,15.3,0.0,2.1,6942.0,0.78,cloudy
WTH_00003528,2025-05-28,0,18.7,0.0,7.2,9861.0,0.18,clear
WTH_00003529,2025-05-28,1,16.3,0.0,8.7,7011.0,0.14,clear
WTH_00003530,2025-05-28,2,15.1,0.0,10.5,7528.0,0.12,clear
WTH_00003531,2025-05-28,3,15.2,0.0,0.9,10814.0,0.21,clear
WTH_00003532,2025-05-28,4,16.6,0.0,20.6,8702.0,0.31,clear
WTH_00003533,2025-05-28,5,18.1,0.0,19.9,6919.0,0.11,clear
WTH_00003534,2025-05-28,6,14.8,0.0,7.4,9958.0,0.29,clear
WTH_00003535,2025-05-28,7,13.6,0.0,23.2,11862.0,0.16,clear
WTH_00003536,2025-05-28,8,15.3,0.0,3.9,8931.0,0.13,clear
WTH_00003537,2025-05-28,9,12.3,0.0,1.9,10975.0,0.38,clear
WTH_00003538,2025-05-28,10,10.4,0.0,4.6,11237.0,0.21,clear
WTH_00003539,2025-05-28,11,13.2,0.0,11.8,7879.0,0.37,clear
WTH_00003540,2025-05-28,12,6.5,0.0,12.6,11224.0,0.18,clear
WTH_00003541,2025-05-28,13,10.5,0.0,13.2,8267.0,0.05,clear
WTH_00003542,2025-05-28,14,10.7,0.0,9.5,9982.0,0.56,clear
WTH_00003543,2025-05-28,15,7.1,0.0,11.0,566.0,0.1,fog
WTH_00003544,2025-05-28,16,4.2,0.0,6.5,10459.0,0.33,clear
WTH_00003545,2025-05-28,17,12.5,0.0,6.9,6537.0,0.18,clear
WTH_00003546,2025-05-28,18,9.8,0.0,16.2,9811.0,0.44,clear
WTH_00003547,2025-05-28,19,14.2,0.0,22.0,8461.0,0.1,clear
WTH_00003548,2025-05-28,20,9.2,0.0,14.7,9314.0,0.27,clear
WTH_00003549,2025-05-28,21,12.4,0.0,12.6,10215.0,0.57,clear
WTH_00003550,2025-05-28,22,14.2,0.0,7.0,10879.0,0.39,clear
WTH_00003551,2025-05-28,23,12.8,0.0,40.6,8747.0,0.41,clear
WTH_00003552,2025-05-29,0,18.9,0.0,4.2,9428.0,0.24,clear
WTH_00003553,2025-05-29,1,13.9,0.0,6.9,10266.0,0.58,clear
WTH_00003554,2025-05-29,2,15.8,0.0,26.3,9069.0,0.24,clear
WTH_00003555,2025-05-29,3,19.6,0.0,9.5,8205.0,0.07,clear
WTH_00003556,2025-05-29,4,20.3,0.0,7.6,9870.0,0.53,clear
WTH_00003557,2025-05-29,5,18.9,0.0,6.0,10924.0,0.68,cloudy
WTH_00003558,2025-05-29,6,14.9,0.0,7.7,11504.0,0.13,clear
WTH_00003559,2025-05-29,7,17.7,0.0,40.4,11525.0,0.18,clear
WTH_00003560,2025-05-29,8,11.9,8.07,27.8,1645.0,0.93,rain
WTH_00003561,2025-05-29,9,14.4,0.0,7.7,6958.0,0.37,clear
WTH_00003562,2025-05-29,10,9.6,0.0,16.6,8474.0,0.64,cloudy
WTH_00003563,2025-05-29,11,15.5,0.0,6.8,6744.0,0.4,clear
WTH_00003564,2025-05-29,12,7.5,0.0,13.1,6590.0,0.13,clear
WTH_00003565,2025-05-29,13,9.7,0.0,25.8,8252.0,0.2,clear
WTH_00003566,2025-05-29,14,8.2,0.0,17.0,1047.0,0.29,fog
WTH_00003567,2025-05-29,15,8.9,0.0,24.1,8948.0,0.36,clear
WTH_00003568,2025-05-29,16,5.5,0.0,6.1,6455.0,0.28,clear
WTH_00003569,2025-05-29,17,8.9,0.0,38.7,8946.0,0.53,clear
WTH_00003570,2025-05-29,18,14.3,0.0,5.0,9149.0,0.7,cloudy
WTH_00003571,2025-05-29,19,10.2,0.0,18.9,11080.0,0.84,cloudy
WTH_00003572,2025-05-29,20,14.6,0.0,17.5,8869.0,0.41,clear
WTH_00003573,2025-05-29,21,9.2,0.0,0.9,10572.0,0.33,clear
WTH_00003574,2025-05-29,22,17.1,0.0,2.0,11559.0,0.14,clear
WTH_00003575,2025-05-29,23,13.7,0.0,13.6,9044.0,0.11,clear
WTH_00003576,2025-05-30,0,19.2,0.0,4.3,10912.0,0.44,clear
WTH_00003577,2025-05-30,1,16.9,0.0,12.7,9732.0,0.48,clear
WTH_00003578,2025-05-30,2,16.2,10.22,7.7,2596.0,0.57,rain
WTH_00003579,2025-05-30,3,13.8,0.0,51.9,6634.0,0.51,clear
WTH_00003580,2025-05-30,4,15.2,0.0,10.8,6586.0,0.26,clear
WTH_00003581,2025-05-30,5,17.0,0.0,11.4,7020.0,0.48,clear
WTH_00003582,2025-05-30,6,13.8,0.0,6.6,11093.0,0.2,clear
WTH_00003583,2025-05-30,7,15.4,0.0,3.7,10982.0,0.58,clear
WTH_00003584,2025-05-30,8,15.4,0.0,8.9,6168.0,0.32,clear
WTH_00003585,2025-05-30,9,13.3,0.0,21.8,7667.0,0.34,clear
WTH_00003586,2025-05-30,10,10.6,0.0,10.7,11691.0,0.37,clear
WTH_00003587,2025-05-30,11,8.0,0.0,3.1,8023.0,0.19,clear
WTH_00003588,2025-05-30,12,12.6,0.0,7.3,11916.0,0.35,clear
WTH_00003589,2025-05-30,13,7.4,0.0,3.2,6190.0,0.56,clear
WTH_00003590,2025-05-30,14,11.5,0.0,4.0,7410.0,0.38,clear
WTH_00003591,2025-05-30,15,10.6,0.0,11.7,10764.0,0.16,clear
WTH_00003592,2025-05-30,16,10.2,0.0,7.4,11016.0,0.34,clear
WTH_00003593,2025-05-30,17,8.2,0.0,14.0,6601.0,0.4,clear
WTH_00003594,2025-05-30,18,10.8,0.0,16.2,9110.0,0.23,clear
WTH_00003595,2025-05-30,19,8.3,3.41,18.9,3628.0,0.82,rain
WTH_00003596,2025-05-30,20,11.4,0.0,2.2,6459.0,0.29,clear
WTH_00003597,2025-05-30,21,17.5,0.0,6.5,11403.0,0.28,clear
WTH_00003598,2025-05-30,22,18.5,4.82,5.9,1441.0,0.92,rain
WTH_00003599,2025-05-30,23,15.4,0.0,6.8,9202.0,0.23,clear
WTH_00003600,2025-05-31,0,16.4,12.79,26.4,3636.0,1.0,storm
WTH_00003601,2025-05-31,1,19.7,5.38,21.7,2100.0,0.83,rain
WTH_00003602,2025-05-31,2,17.4,2.93,18.5,978.0,0.73,rain
WTH_00003603,2025-05-31,3,11.9,1.92,36.7,1029.0,0.68,rain
WTH_00003604,2025-05-31,4,15.8,7.41,21.9,2625.0,0.68,rain
WTH_00003605,2025-05-31,5,17.4,5.69,34.2,3850.0,0.57,rain
WTH_00003606,2025-05-31,6,16.8,4.81,26.0,935.0,0.55,rain
WTH_00003607,2025-05-31,7,16.7,3.03,19.0,3877.0,0.43,rain
WTH_00003608,2025-05-31,8,13.8,6.6,38.4,2157.0,0.9,rain
WTH_00003609,2025-05-31,9,13.6,6.4,29.7,3166.0,0.68,rain
WTH_00003610,2025-05-31,10,9.7,1.53,21.9,1910.0,0.94,rain
WTH_00003611,2025-05-31,11,8.4,4.6,17.2,3842.0,0.84,rain
WTH_00003612,2025-05-31,12,12.8,5.93,35.6,1414.0,0.78,rain
WTH_00003613,2025-05-31,13,8.6,4.87,23.6,1502.0,0.88,rain
WTH_00003614,2025-05-31,14,9.0,5.59,23.5,3240.0,0.65,rain
WTH_00003615,2025-05-31,15,8.5,7.32,27.1,1556.0,0.55,rain
WTH_00003616,2025-05-31,16,11.2,2.57,37.4,1885.0,1.0,rain
WTH_00003617,2025-05-31,17,10.1,2.63,20.9,1510.0,0.65,rain
WTH_00003618,2025-05-31,18,10.0,2.13,15.9,947.0,0.67,rain
WTH_00003619,2025-05-31,19,12.5,4.89,22.4,3884.0,0.68,rain
WTH_00003620,2025-05-31,20,12.0,3.84,23.0,1267.0,0.68,rain
WTH_00003621,2025-05-31,21,11.4,4.65,39.1,2201.0,0.49,rain
WTH_00003622,2025-05-31,22,10.2,8.08,23.5,2637.0,0.98,storm
WTH_00003623,2025-05-31,23,13.8,12.98,25.2,3558.0,0.88,storm
WTH_00003624,2025-06-01,0,28.0,0.0,2.3,7318.0,0.33,clear
WTH_00003625,2025-06-01,1,28.5,3.51,6.4,2555.0,0.82,rain
WTH_00003626,2025-06-01,2,26.8,0.0,24.6,7519.0,0.27,clear
WTH_00003627,2025-06-01,3,31.8,0.0,3.5,10608.0,0.4,clear
WTH_00003628,2025-06-01,4,28.9,0.0,9.8,11390.0,0.26,clear
WTH_00003629,2025-06-01,5,27.5,0.0,6.9,9006.0,0.52,clear
WTH_00003630,2025-06-01,6,27.8,0.0,17.0,6977.0,0.4,clear
WTH_00003631,2025-06-01,7,27.3,0.0,31.7,7494.0,0.28,clear
WTH_00003632,2025-06-01,8,27.0,0.0,4.6,6994.0,0.44,clear
WTH_00003633,2025-06-01,9,23.6,0.0,8.0,8295.0,0.09,clear
WTH_00003634,2025-06-01,10,23.1,0.0,7.2,8644.0,0.31,clear
