witness_id,home_borough,total_reports,reports_with_photo,avg_statement_certainty,preferred_report_channel
WIT_00005387,Queens,10,2,0.257,mobile_app
WIT_00005388,Brooklyn,14,2,0.158,camera_network
WIT_00005389,Staten_Island,5,2,0.213,mobile_app
WIT_00005390,Queens,16,10,0.538,social_media
WIT_00005391,Manhattan,18,7,0.523,mobile_app
WIT_00005392,Queens,13,7,0.329,anonymous_tip
WIT_00005393,Manhattan,17,6,0.473,mobile_app
WIT_00005394,Manhattan,12,5,0.458,mobile_app
WIT_00005395,Brooklyn,16,3,0.159,mobile_app
WIT_00005396,Bronx,15,5,0.158,police_scanner
WIT_00005397,Manhattan,20,14,0.368,mobile_app
WIT_00005398,Manhattan,15,3,0.297,mobile_app
WIT_00005399,Manhattan,9,2,0.465,mobile_app
WIT_00005400,Queens,14,4,0.262,police_scanner
WIT_00005401,Staten_Island,12,3,0.489,mobile_app
WIT_00005402,Manhattan,13,4,0.402,mobile_app
WIT_00005403,Manhattan,9,1,0.402,mobile_app
WIT_00005404,Brooklyn,13,6,0.444,mobile_app
WIT_00005405,Queens,12,5,0.342,mobile_app
WIT_00005406,Manhattan,12,4,0.409,mobile_app
WIT_00005407,Brooklyn,21,8,0.202,mobile_app
WIT_00005408,Queens,14,6,0.282,mobile_app
WIT_00005409,Manhattan,6,2,0.104,mobile_app
WIT_00005410,Bronx,10,3,0.181,police_scanner
WIT_00005411,Queens,16,9,0.458,mobile_app
WIT_00005412,Manhattan,17,10,0.192,mobile_app
WIT_00005413,Staten_Island,13,4,0.459,mobile_app
WIT_00005414,Queens,14,4,0.125,mobile_app
WIT_00005415,Queens,12,5,0.224,mobile_app
WIT_00005416,Brooklyn,14,5,0.069,mobile_app
WIT_00005417,Brooklyn,16,5,0.324,mobile_app
WIT_00005418,Manhattan,16,4,0.232,mobile_app
WIT_00005419,Brooklyn,21,8,0.411,mobile_app
WIT_00005420,Manhattan,14,6,0.322,mobile_app
WIT_00005421,Queens,14,4,0.404,mobile_app
WIT_00005422,Brooklyn,10,2,0.475,mobile_app
WIT_00005423,Manhattan,16,6,0.198,mobile_app
WIT_00005424,Manhattan,14,6,0.464,anonymous_tip
WIT_00005425,Brooklyn,15,4,0.437,mobile_app
WIT_00005426,Brooklyn,13,5,0.425,mobile_app
WIT_00005427,Bronx,15,5,0.582,mobile_app
WIT_00005428,Manhattan,17,2,0.437,mobile_app
WIT_00005429,Staten_Island,5,3,0.533,social_media
WIT_00005430,Queens,14,1,0.212,social_media
WIT_00005431,Queens,11,4,0.38,mobile_app
WIT_00005432,Manhattan,17,4,0.184,social_media
WIT_00005433,Manhattan,9,4,0.19,mobile_app
WIT_00005434,Bronx,16,4,0.325,police_scanner
WIT_00005435,Manhattan,21,10,0.309,mobile_app
WIT_00005436,Brooklyn,15,6,0.101,mobile_app
WIT_00005437,Bronx,11,4,0.381,mobile_app
WIT_00005438,Queens,14,4,0.281,mobile_app
WIT_00005439,Bronx,9,6,0.471,mobile_app
WIT_00005440,Queens,11,2,0.633,mobile_app
WIT_00005441,Manhattan,16,4,0.259,mobile_app
WIT_00005442,Manhattan,14,5,0.377,social_media
WIT_00005443,Manhattan,17,7,0.615,mobile_app
WIT_00005444,Bronx,12,8,0.568,mobile_app
WIT_00005445,Manhattan,17,4,0.341,mobile_app
WIT_00005446,Brooklyn,13,4,0.527,mobile_app
WIT_00005447,Bronx,10,4,0.333,camera_network
WIT_00005448,Queens,16,2,0.141,mobile_app
WIT_00005449,Brooklyn,15,5,0.399,anonymous_tip
WIT_00005450,Manhattan,13,1,0.452,mobile_app
WIT_00005451,Bronx,11,4,0.404,camera_network
WIT_00005452,Bronx,9,7,0.483,mobile_app
WIT_00005453,Queens,13,5,0.397,mobile_app
WIT_00005454,Manhattan,15,8,0.291,mobile_app
WIT_00005455,Manhattan,9,4,0.545,mobile_app
WIT_00005456,Queens,13,4,0.217,mobile_app
WIT_00005457,Brooklyn,14,4,0.181,mobile_app
WIT_00005458,Brooklyn,11,4,0.287,mobile_app
WIT_00005459,Queens,14,3,0.443,mobile_app
WIT_00005460,Manhattan,9,5,0.271,mobile_app
WIT_00005461,Brooklyn,16,5,0.301,mobile_app
WIT_00005462,Manhattan,12,3,0.414,anonymous_tip
WIT_00005463,Staten_Island,4,0,0.25,mobile_app
WIT_00005464,Manhattan,17,5,0.23,mobile_app
WIT_00005465,Staten_Island,12,6,0.326,mobile_app
WIT_00005466,Manhattan,15,5,0.263,mobile_app
WIT_00005467,Brooklyn,13,3,0.413,mobile_app
WIT_00005468,Manhattan,16,2,0.127,mobile_app
WIT_00005469,Manhattan,10,5,0.405,camera_network
WIT_00005470,Staten_Island,11,2,0.301,mobile_app
WIT_00005471,Queens,18,8,0.359,mobile_app
WIT_00005472,Queens,8,4,0.473,mobile_app
WIT_00005473,Manhattan,7,3,0.081,police_scanner
WIT_00005474,Staten_Island,7,2,0.239,mobile_app
WIT_00005475,Queens,15,5,0.169,mobile_app
WIT_00005476,Bronx,13,5,0.445,mobile_app
WIT_00005477,Manhattan,14,8,0.414,mobile_app
WIT_00005478,Staten_Island,11,4,0.252,mobile_app
WIT_00005479,Bronx,13,4,0.308,mobile_app
WIT_00005480,Queens,17,8,0.244,mobile_app
WIT_00005481,Manhattan,11,2,0.262,mobile_app
WIT_00005482,Brooklyn,21,5,0.375,mobile_app
WIT_00005483,Staten_Island,6,3,0.316,social_media
WIT_00005484,Queens,15,4,0.18,mobile_app
WIT_00005485,Manhattan,12,6,0.286,news_report
WIT_00005486,Brooklyn,15,5,0.445,mobile_app
WIT_00005487,Brooklyn,17,3,0.445,mobile_app
WIT_00005488,Staten_Island,4,2,0.46,mobile_app
WIT_00005489,Queens,14,6,0.144,mobile_app
WIT_00005490,Brooklyn,18,9,0.379,mobile_app
WIT_00005491,Bronx,13,6,0.253,mobile_app
WIT_00005492,Bronx,19,8,0.426,mobile_app
WIT_00005493,Queens,12,3,0.202,mobile_app
WIT_00005494,Queens,13,3,0.168,mobile_app
WIT_00005495,Brooklyn,18,11,0.215,mobile_app
WIT_00005496,Brooklyn,22,10,0.409,police_scanner
WIT_00005497,Bronx,14,4,0.101,mobile_app
WIT_00005498,Staten_Island,12,4,0.361,social_media
WIT_00005499,Manhattan,18,9,0.16,mobile_app
WIT_00005500,Manhattan,15,8,0.196,mobile_app
WIT_00005501,Bronx,13,2,0.162,anonymous_tip
WIT_00005502,Queens,16,3,0.322,mobile_app
WIT_00005503,Manhattan,13,7,0.27,social_media
WIT_00005504,Bronx,9,5,0.512,mobile_app
WIT_00005505,Manhattan,12,4,0.185,mobile_app
WIT_00005506,Queens,25,5,0.254,mobile_app
WIT_00005507,Queens,12,7,0.344,mobile_app
WIT_00005508,Brooklyn,19,11,0.305,mobile_app
WIT_00005509,Staten_Island,5,0,0.437,anonymous_tip
WIT_00005510,Manhattan,8,3,0.341,mobile_app
WIT_00005511,Bronx,6,2,0.21,anonymous_tip
WIT_00005512,Staten_Island,3,1,0.422,mobile_app
WIT_00005513,Manhattan,6,0,0.417,mobile_app
WIT_00005514,Manhattan,14,6,0.282,mobile_app
WIT_00005515,Bronx,17,7,0.191,mobile_app
WIT_00005516,Brooklyn,13,4,0.483,mobile_app
WIT_00005517,Queens,12,9,0.316,mobile_app
WIT_00005518,Queens,12,6,0.275,mobile_app
WIT_00005519,Queens,16,5,0.376,mobile_app
WIT_00005520,Bronx,10,1,0.157,mobile_app
WIT_00005521,Bronx,9,2,0.415,social_media
WIT_00005522,Bronx,17,3,0.532,mobile_app
WIT_00005523,Bronx,6,2,0.228,social_media
WIT_00005524,Bronx,9,3,0.142,mobile_app
WIT_00005525,Queens,14,3,0.295,mobile_app
WIT_00005526,Queens,10,8,0.529,mobile_app
WIT_00005527,Brooklyn,18,8,0.613,mobile_app
WIT_00005528,Brooklyn,22,7,0.406,mobile_app
WIT_00005529,Brooklyn,10,5,0.557,mobile_app
WIT_00005530,Bronx,10,6,0.34,mobile_app
WIT_00005531,Staten_Island,5,2,0.222,mobile_app
WIT_00005532,Brooklyn,13,7,0.556,social_media
WIT_00005533,Manhattan,10,1,0.284,police_scanner
WIT_00005534,Bronx,10,3,0.144,mobile_app
WIT_00005535,Manhattan,11,3,0.444,anonymous_tip
WIT_00005536,Queens,16,4,0.296,mobile_app
WIT_00005537,Queens,11,3,0.477,mobile_app
WIT_00005538,Manhattan,20,11,0.197,mobile_app
WIT_00005539,Queens,15,6,0.352,mobile_app
WIT_00005540,Manhattan,16,3,0.296,mobile_app
WIT_00005541,Staten_Island,7,3,0.223,mobile_app
WIT_00005542,Manhattan,8,3,0.34,mobile_app
WIT_00005543,Brooklyn,17,6,0.371,mobile_app
WIT_00005544,Bronx,7,5,0.525,mobile_app
WIT_00005545,Manhattan,14,3,0.497,mobile_app
WIT_00005546,Bronx,11,4,0.508,news_report
WIT_00005547,Brooklyn,12,2,0.152,mobile_app
WIT_00005548,Brooklyn,16,3,0.363,social_media
WIT_00005549,Bronx,13,7,0.335,mobile_app
WIT_00005550,Staten_Island,7,4,0.287,mobile_app
WIT_00005551,Brooklyn,20,7,0.528,mobile_app
WIT_00005552,Brooklyn,20,7,0.294,mobile_app
WIT_00005553,Brooklyn,27,9,0.431,mobile_app
WIT_00005554,Manhattan,18,9,0.435,mobile_app
WIT_00005555,Staten_Island,9,4,0.317,mobile_app
WIT_00005556,Queens,15,8,0.422,mobile_app
WIT_00005557,Staten_Island,5,2,0.479,mobile_app
WIT_00005558,Queens,9,5,0.567,mobile_app
WIT_00005559,Manhattan,19,8,0.161,mobile_app
WIT_00005560,Bronx,10,3,0.459,mobile_app
WIT_00005561,Manhattan,18,8,0.458,mobile_app
WIT_00005562,Queens,15,6,0.302,mobile_app
WIT_00005563,Queens,12,6,0.52,mobile_app
WIT_00005564,Manhattan,14,6,0.377,mobile_app
WIT_00005565,Bronx,6,4,0.418,mobile_app
WIT_00005566,Bronx,9,1,0.286,mobile_app
WIT_00005567,Queens,15,6,0.274,mobile_app
WIT_00005568,Staten_Island,9,4,0.498,mobile_app
WIT_00005569,Queens,16,6,0.21,mobile_app
WIT_00005570,Bronx,7,1,0.072,mobile_app
WIT_00005571,Brooklyn,18,12,0.309,mobile_app
WIT_00005572,Queens,10,3,0.313,mobile_app
WIT_00005573,Staten_Island,9,3,0.11,mobile_app
WIT_00005574,Manhattan,24,7,0.328,mobile_app
WIT_00005575,Staten_Island,7,3,0.349,mobile_app
WIT_00005576,Bronx,12,5,0.042,mobile_app
WIT_00005577,Bronx,7,3,0.301,mobile_app
WIT_00005578,Manhattan,14,8,0.263,mobile_app
WIT_00005579,Staten_Island,6,3,0.268,mobile_app
WIT_00005580,Bronx,14,6,0.388,mobile_app
WIT_00005581,Bronx,13,2,0.215,mobile_app
WIT_00005582,Bronx,11,5,0.374,mobile_app
WIT_00005583,Manhattan,23,8,0.306,mobile_app
WIT_00005584,Manhattan,14,4,0.371,mobile_app
WIT_00005585,Brooklyn,19,5,0.135,mobile_app
WIT_00005586,Bronx,9,3,0.316,mobile_app
WIT_00005587,Manhattan,13,4,0.169,mobile_app
WIT_00005588,Bronx,4,2,0.495,mobile_app
WIT_00005589,Brooklyn,12,3,0.441,police_scanner
WIT_00005590,Staten_Island,3,1,0.395,mobile_app
WIT_00005591,Manhattan,11,5,0.435,mobile_app
WIT_00005592,Staten_Island,9,6,0.308,mobile_app
WIT_00005593,Brooklyn,16,5,0.258,mobile_app
WIT_00005594,Staten_Island,9,3,0.26,social_media
WIT_00005595,Manhattan,18,7,0.27,mobile_app
WIT_00005596,Queens,12,4,0.465,mobile_app
WIT_00005597,Queens,11,7,0.265,mobile_app
WIT_00005598,Brooklyn,12,6,0.474,mobile_app
WIT_00005599,Manhattan,15,5,0.372,mobile_app
WIT_00005600,Manhattan,22,5,0.163,mobile_app
WIT_00005601,Queens,15,6,0.36,mobile_app
WIT_00005602,Queens,15,4,0.273,mobile_app
WIT_00005603,Queens,18,6,0.491,mobile_app
WIT_00005604,Queens,15,3,0.092,mobile_app
WIT_00005605,Manhattan,10,5,0.4,mobile_app
WIT_00005606,Staten_Island,8,3,0.44,mobile_app
WIT_00005607,Bronx,15,8,0.298,mobile_app
WIT_00005608,Queens,12,2,0.166,mobile_app
WIT_00005609,Brooklyn,16,5,0.245,social_media
WIT_00005610,Queens,26,10,0.334,mobile_app
WIT_00005611,Brooklyn,12,1,0.325,police_scanner
WIT_00005612,Brooklyn,19,4,0.391,mobile_app
WIT_00005613,Queens,21,13,0.269,mobile_app
WIT_00005614,Queens,12,4,0.457,anonymous_tip
WIT_00005615,Manhattan,15,7,0.5,mobile_app
WIT_00005616,Bronx,11,4,0.47,mobile_app
WIT_00005617,Manhattan,19,7,0.382,mobile_app
WIT_00005618,Bronx,8,1,0.278,mobile_app
WIT_00005619,Bronx,10,2,0.241,mobile_app
WIT_00005620,Brooklyn,17,7,0.428,mobile_app
WIT_00005621,Brooklyn,24,10,0.365,mobile_app
WIT_00005622,Bronx,11,5,0.289,mobile_app
WIT_00005623,Staten_Island,3,0,0.45,camera_network
WIT_00005624,Bronx,12,5,0.443,anonymous_tip
WIT_00005625,Queens,25,8,0.204,mobile_app
WIT_00005626,Staten_Island,7,3,0.401,mobile_app
WIT_00005627,Staten_Island,9,5,0.092,mobile_app
WIT_00005628,Queens,4,1,0.451,mobile_app
WIT_00005629,Manhattan,20,7,0.476,mobile_app
WIT_00005630,Brooklyn,15,2,0.271,mobile_app
WIT_00005631,Brooklyn,25,12,0.31,mobile_app
WIT_00005632,Brooklyn,9,3,0.437,mobile_app
WIT_00005633,Queens,15,5,0.328,mobile_app
WIT_00005634,Manhattan,17,10,0.557,mobile_app
WIT_00005635,Staten_Island,13,3,0.197,mobile_app
WIT_00005636,Queens,14,4,0.516,mobile_app
WIT_00005637,Bronx,12,5,0.233,mobile_app
WIT_00005638,Brooklyn,15,5,0.44,mobile_app
WIT_00005639,Brooklyn,17,5,0.36,mobile_app
WIT_00005640,Queens,14,2,0.494,mobile_app
WIT_00005641,Staten_Island,3,2,0.489,mobile_app
WIT_00005642,Manhattan,12,1,0.205,mobile_app
WIT_00005643,Brooklyn,14,4,0.367,mobile_app
WIT_00005644,Brooklyn,28,14,0.267,mobile_app
WIT_00005645,Manhattan,12,3,0.312,mobile_app
WIT_00005646,Bronx,11,3,0.454,mobile_app
WIT_00005647,Brooklyn,14,6,0.221,mobile_app
WIT_00005648,Bronx,9,4,0.556,mobile_app
WIT_00005649,Queens,13,4,0.472,mobile_app
WIT_00005650,Brooklyn,16,3,0.541,anonymous_tip
WIT_00005651,Manhattan,20,3,0.336,mobile_app
WIT_00005652,Queens,17,7,0.325,mobile_app
WIT_00005653,Queens,15,5,0.114,mobile_app
WIT_00005654,Manhattan,16,7,0.559,social_media
WIT_00005655,Queens,18,10,0.315,social_media
WIT_00005656,Brooklyn,11,4,0.448,anonymous_tip
WIT_00005657,Manhattan,16,6,0.14,mobile_app
WIT_00005658,Brooklyn,19,4,0.315,mobile_app
WIT_00005659,Bronx,7,3,0.265,mobile_app
WIT_00005660,Manhattan,13,2,0.288,mobile_app
WIT_00005661,Brooklyn,23,10,0.149,mobile_app
WIT_00005662,Queens,13,5,0.09,social_media
WIT_00005663,Bronx,11,7,0.331,social_media
WIT_00005664,Brooklyn,15,6,0.141,mobile_app
WIT_00005665,Queens,11,4,0.319,mobile_app
WIT_00005666,Manhattan,15,7,0.498,mobile_app
WIT_00005667,Bronx,11,3,0.189,mobile_app
WIT_00005668,Bronx,11,1,0.188,mobile_app
WIT_00005669,Manhattan,11,8,0.314,mobile_app
WIT_00005670,Manhattan,19,10,0.379,mobile_app
WIT_00005671,Bronx,8,5,0.222,social_media
WIT_00005672,Queens,21,11,0.307,mobile_app
WIT_00005673,Manhattan,14,8,0.37,mobile_app
WIT_00005674,Brooklyn,15,4,0.327,mobile_app
WIT_00005675,Queens,18,6,0.208,social_media
WIT_00005676,Brooklyn,9,5,0.433,mobile_app
WIT_00005677,Brooklyn,18,3,0.139,police_scanner
WIT_00005678,Queens,10,2,0.147,mobile_app
WIT_00005679,Manhattan,12,3,0.394,mobile_app
WIT_00005680,Bronx,15,5,0.225,mobile_app
WIT_00005681,Queens,16,7,0.495,mobile_app
WIT_00005682,Bronx,12,3,0.384,mobile_app
WIT_00005683,Queens,19,10,0.312,social_media
WIT_00005684,Queens,19,7,0.271,mobile_app
WIT_00005685,Queens,9,2,0.364,news_report
WIT_00005686,Manhattan,9,3,0.512,mobile_app
WIT_00005687,Bronx,18,4,0.274,anonymous_tip
WIT_00005688,Brooklyn,19,10,0.268,mobile_app
WIT_00005689,Staten_Island,8,1,0.27,mobile_app
WIT_00005690,Queens,17,6,0.264,mobile_app
WIT_00005691,Staten_Island,9,3,0.285,mobile_app
WIT_00005692,Queens,10,3,0.357,mobile_app
WIT_00005693,Bronx,14,2,0.472,mobile_app
WIT_00005694,Manhattan,17,9,0.132,mobile_app
WIT_00005695,Brooklyn,12,5,0.438,mobile_app
WIT_00005696,Manhattan,17,5,0.393,mobile_app
WIT_00005697,Brooklyn,15,3,0.1,mobile_app
WIT_00005698,Staten_Island,7,1,0.105,mobile_app
WIT_00005699,Brooklyn,13,3,0.288,mobile_app
WIT_00005700,Queens,17,7,0.486,mobile_app
WIT_00005701,Bronx,13,11,0.387,mobile_app
WIT_00005702,Queens,12,4,0.525,social_media
WIT_00005703,Brooklyn,11,3,0.537,mobile_app
WIT_00005704,Manhattan,19,5,0.372,mobile_app
WIT_00005705,Queens,12,6,0.3,mobile_app
WIT_00005706,Staten_Island,8,2,0.49,mobile_app
WIT_00005707,Queens,10,4,0.411,social_media
WIT_00005708,Manhattan,18,9,0.395,social_media
WIT_00005709,Bronx,7,3,0.367,mobile_app
WIT_00005710,Staten_Island,14,3,0.44,mobile_app
WIT_00005711,Manhattan,5,0,0.271,mobile_app
WIT_00005712,Manhattan,14,3,0.392,mobile_app
WIT_00005713,Manhattan,20,6,0.216,mobile_app
WIT_00005714,Bronx,5,1,0.507,mobile_app
WIT_00005715,Bronx,7,3,0.334,mobile_app
WIT_00005716,Brooklyn,19,4,0.371,mobile_app
WIT_00005717,Queens,12,4,0.442,police_scanner
WIT_00005718,Staten_Island,4,1,0.43,mobile_app
WIT_00005719,Staten_Island,8,4,0.186,mobile_app
WIT_00005720,Brooklyn,15,4,0.27,mobile_app
WIT_00005721,Manhattan,15,4,0.215,mobile_app
WIT_00005722,Queens,12,3,0.292,mobile_app
WIT_00005723,Brooklyn,14,6,0.496,mobile_app
WIT_00005724,Brooklyn,15,10,0.447,mobile_app
WIT_00005725,Bronx,10,4,0.443,mobile_app
WIT_00005726,Staten_Island,8,3,0.22,mobile_app
WIT_00005727,Manhattan,16,4,0.472,mobile_app
WIT_00005728,Queens,14,8,0.47,anonymous_tip
WIT_00005729,Manhattan,12,4,0.306,mobile_app
WIT_00005730,Manhattan,12,5,0.429,social_media
WIT_00005731,Bronx,13,4,0.442,mobile_app
WIT_00005732,Staten_Island,5,4,0.457,mobile_app
WIT_00005733,Bronx,11,3,0.335,mobile_app
WIT_00005734,Bronx,9,4,0.345,camera_network
WIT_00005735,Brooklyn,12,5,0.338,mobile_app
WIT_00005736,Staten_Island,6,3,0.269,anonymous_tip
WIT_00005737,Bronx,15,6,0.328,police_scanner
WIT_00005738,Bronx,7,2,0.425,mobile_app
WIT_00005739,Brooklyn,13,4,0.2,mobile_app
WIT_00005740,Queens,21,9,0.255,mobile_app
WIT_00005741,Manhattan,17,9,0.406,mobile_app
WIT_00005742,Manhattan,21,5,0.385,mobile_app
WIT_00005743,Manhattan,13,3,0.27,mobile_app
WIT_00005744,Queens,20,9,0.366,mobile_app
WIT_00005745,Brooklyn,11,5,0.548,mobile_app
WIT_00005746,Queens,11,4,0.168,mobile_app
WIT_00005747,Queens,7,1,0.442,mobile_app
WIT_00005748,Bronx,7,2,0.364,mobile_app
WIT_00005749,Manhattan,14,5,0.478,mobile_app
WIT_00005750,Manhattan,13,5,0.328,mobile_app
WIT_00005751,Queens,11,4,0.45,social_media
WIT_00005752,Manhattan,14,1,0.437,mobile_app
WIT_00005753,Queens,15,3,0.43,social_media
WIT_00005754,Brooklyn,17,5,0.234,mobile_app
WIT_00005755,Brooklyn,17,10,0.236,mobile_app
WIT_00005756,Manhattan,15,4,0.148,mobile_app
WIT_00005757,Brooklyn,14,8,0.181,mobile_app
WIT_00005758,Brooklyn,9,3,0.332,mobile_app
WIT_00005759,Bronx,16,3,0.374,mobile_app
WIT_00005760,Staten_Island,5,0,0.265,anonymous_tip
WIT_00005761,Manhattan,18,5,0.465,police_scanner
WIT_00005762,Queens,13,5,0.242,mobile_app
WIT_00005763,Brooklyn,22,11,0.285,mobile_app
WIT_00005764,Brooklyn,19,8,0.246,mobile_app
WIT_00005765,Staten_Island,1,0,0.073,police_scanner
WIT_00005766,Queens,14,4,0.444,mobile_app
WIT_00005767,Brooklyn,20,6,0.367,social_media
WIT_00005768,Manhattan,17,8,0.5,mobile_app
WIT_00005769,Queens,18,4,0.312,mobile_app
WIT_00005770,Staten_Island,4,2,0.422,mobile_app
WIT_00005771,Bronx,11,6,0.192,mobile_app
WIT_00005772,Queens,18,4,0.152,mobile_app
WIT_00005773,Manhattan,12,3,0.21,mobile_app
WIT_00005774,Manhattan,10,6,0.597,camera_network
WIT_00005775,Queens,14,5,0.237,social_media
WIT_00005776,Bronx,6,1,0.559,mobile_app
WIT_00005777,Queens,16,6,0.407,mobile_app
WIT_00005778,Manhattan,16,9,0.52,mobile_app
WIT_00005779,Bronx,9,2,0.146,anonymous_tip
WIT_00005780,Bronx,9,4,0.525,mobile_app
WIT_00005781,Brooklyn,24,9,0.301,mobile_app
WIT_00005782,Manhattan,13,3,0.299,mobile_app
WIT_00005783,Brooklyn,11,3,0.333,camera_network
WIT_00005784,Queens,11,4,0.27,social_media
WIT_00005785,Manhattan,19,9,0.174,mobile_app
WIT_00005786,Bronx,14,9,0.424,mobile_app
WIT_00005787,Queens,14,4,0.326,mobile_app
WIT_00005788,Manhattan,13,6,0.26,mobile_app
WIT_00005789,Bronx,12,3,0.403,mobile_app
WIT_00005790,Queens,23,8,0.348,mobile_app
WIT_00005791,Manhattan,15,6,0.323,mobile_app
WIT_00005792,Queens,10,2,0.293,mobile_app
WIT_00005793,Manhattan,15,5,0.215,mobile_app
WIT_00005794,Manhattan,18,6,0.239,mobile_app
WIT_00005795,Bronx,12,3,0.489,mobile_app
WIT_00005796,Queens,13,6,0.23,mobile_app
WIT_00005797,Queens,12,3,0.237,mobile_app
WIT_00005798,Manhattan,12,5,0.305,social_media
WIT_00005799,Queens,17,5,0.184,mobile_app
WIT_00005800,Manhattan,10,3,0.451,mobile_app
WIT_00005801,Manhattan,12,5,0.222,anonymous_tip
WIT_00005802,Staten_Island,3,1,0.413,social_media
WIT_00005803,Staten_Island,12,5,0.302,mobile_app
WIT_00005804,Staten_Island,5,2,0.352,camera_network
WIT_00005805,Queens,12,4,0.346,mobile_app
WIT_00005806,Manhattan,10,4,0.359,mobile_app
WIT_00005807,Brooklyn,12,7,0.544,mobile_app
WIT_00005808,Bronx,11,1,0.186,mobile_app
WIT_00005809,Manhattan,9,4,0.26,mobile_app
WIT_00005810,Brooklyn,11,5,0.508,mobile_app
WIT_00005811,Bronx,11,2,0.347,mobile_app
WIT_00005812,Bronx,14,4,0.279,anonymous_tip
WIT_00005813,Queens,20,8,0.372,mobile_app
WIT_00005814,Manhattan,14,2,0.409,mobile_app
WIT_00005815,Queens,11,2,0.309,mobile_app
WIT_00005816,Manhattan,8,2,0.216,mobile_app
WIT_00005817,Staten_Island,7,1,0.175,anonymous_tip
WIT_00005818,Staten_Island,9,6,0.416,mobile_app
WIT_00005819,Brooklyn,16,2,0.354,mobile_app
WIT_00005820,Queens,11,6,0.379,mobile_app
WIT_00005821,Brooklyn,20,8,0.419,mobile_app
WIT_00005822,Brooklyn,14,9,0.537,social_media
WIT_00005823,Queens,13,4,0.128,mobile_app
WIT_00005824,Manhattan,12,3,0.182,social_media
WIT_00005825,Manhattan,12,2,0.311,mobile_app
WIT_00005826,Queens,13,5,0.39,mobile_app
WIT_00005827,Queens,7,1,0.481,mobile_app
WIT_00005828,Bronx,9,1,0.439,police_scanner
WIT_00005829,Bronx,19,7,0.279,anonymous_tip
WIT_00005830,Brooklyn,10,2,0.205,mobile_app
WIT_00005831,Brooklyn,13,4,0.247,social_media
WIT_00005832,Manhattan,16,5,0.141,mobile_app
WIT_00005833,Staten_Island,8,2,0.554,mobile_app
WIT_00005834,Brooklyn,12,3,0.508,mobile_app
WIT_00005835,Manhattan,16,7,0.247,mobile_app
WIT_00005836,Brooklyn,13,5,0.417,mobile_app
WIT_00005837,Brooklyn,17,6,0.327,mobile_app
WIT_00005838,Brooklyn,13,3,0.232,mobile_app
WIT_00005839,Bronx,13,6,0.322,mobile_app
WIT_00005840,Brooklyn,11,3,0.067,mobile_app
WIT_00005841,Manhattan,20,8,0.317,mobile_app
WIT_00005842,Staten_Island,6,2,0.191,mobile_app
WIT_00005843,Manhattan,10,2,0.271,mobile_app
WIT_00005844,Manhattan,14,7,0.529,mobile_app
WIT_00005845,Brooklyn,16,7,0.305,mobile_app
WIT_00005846,Brooklyn,11,3,0.566,police_scanner
WIT_00005847,Bronx,14,7,0.324,social_media
WIT_00005848,Queens,9,3,0.294,mobile_app
WIT_00005849,Queens,18,7,0.509,mobile_app
WIT_00005850,Manhattan,11,4,0.353,mobile_app
WIT_00005851,Staten_Island,12,3,0.422,mobile_app
WIT_00005852,Staten_Island,10,5,0.556,mobile_app
WIT_00005853,Manhattan,14,6,0.423,mobile_app
WIT_00005854,Manhattan,16,6,0.275,mobile_app
WIT_00005855,Brooklyn,13,3,0.258,mobile_app
WIT_00005856,Manhattan,17,4,0.461,mobile_app
WIT_00005857,Queens,11,6,0.446,mobile_app
WIT_00005858,Queens,10,2,0.412,social_media
WIT_00005859,Bronx,10,4,0.328,mobile_app
WIT_00005860,Bronx,8,2,0.462,mobile_app
WIT_00005861,Bronx,10,3,0.185,anonymous_tip
WIT_00005862,Brooklyn,14,4,0.26,police_scanner
WIT_00005863,Manhattan,14,7,0.469,mobile_app
WIT_00005864,Brooklyn,20,7,0.356,mobile_app
WIT_00005865,Staten_Island,12,5,0.454,mobile_app
WIT_00005866,Manhattan,12,3,0.439,mobile_app
WIT_00005867,Brooklyn,9,6,0.447,mobile_app
WIT_00005868,Brooklyn,24,10,0.408,mobile_app
WIT_00005869,Manhattan,8,4,0.414,anonymous_tip
WIT_00005870,Manhattan,14,6,0.39,mobile_app
WIT_00005871,Queens,18,8,0.273,mobile_app
WIT_00005872,Brooklyn,14,5,0.496,mobile_app
WIT_00005873,Manhattan,6,3,0.368,social_media
WIT_00005874,Queens,17,3,0.36,police_scanner
WIT_00005875,Staten_Island,11,7,0.539,mobile_app
WIT_00005876,Staten_Island,8,1,0.1,mobile_app
WIT_00005877,Staten_Island,6,2,0.347,anonymous_tip
WIT_00005878,Manhattan,18,8,0.52,mobile_app
WIT_00005879,Manhattan,15,3,0.443,mobile_app
WIT_00005880,Staten_Island,3,1,0.351,mobile_app
WIT_00005881,Queens,14,5,0.166,mobile_app
