crime_id,timestamp,date,hour,time_of_day,latitude,longitude,borough,district,h3_cell,crime_type,severity_score,victim_count,weapon_reported,police_called,estimated_police_eta_min,public_visibility_score,is_decoy_event
CRM_00014932,2025-06-30 16:47:33,2025-06-30,16,afternoon,40.81176,-73.93756,Manhattan,Manhattan_South_5,882a100ab7fffff,property_damage,1.15,1,False,True,6.3,0.171,False
CRM_00014933,2025-06-30 16:50:21,2025-06-30,16,afternoon,40.80064,-73.97381,Manhattan,Manhattan_Southeast_4,882a100881fffff,assault,4.75,0,False,True,5.4,0.414,False
CRM_00014934,2025-06-30 16:51:46,2025-06-30,16,afternoon,40.60424,-73.81433,Queens,Queens_Northeast_2,882a103825fffff,property_damage,2.56,0,False,True,9.0,0.398,False
CRM_00014935,2025-06-30 16:59:51,2025-06-30,16,afternoon,40.626,-73.96975,Brooklyn,Brooklyn_South_5,882a10771bfffff,suspicious_activity,1.0,0,False,True,9.5,0.282,False
CRM_00014936,2025-06-30 17:07:00,2025-06-30,17,evening,40.6835,-73.78837,Queens,Queens_Southwest_6,882a100e93fffff,assault,5.52,1,True,True,6.8,0.487,False
CRM_00014937,2025-06-30 17:07:43,2025-06-30,17,evening,40.69769,-73.80485,Queens,Queens_Southwest_6,882a100e83fffff,suspicious_activity,1.67,0,False,True,9.2,0.665,False
CRM_00014938,2025-06-30 17:07:58,2025-06-30,17,evening,40.68986,-73.83338,Queens,Queens_Southwest_6,882a100eb5fffff,burglary,3.84,0,False,True,27.2,0.239,True
CRM_00014939,2025-06-30 17:22:12,2025-06-30,17,evening,40.67252,-73.95536,Brooklyn,Brooklyn_Central_9,882a100db1fffff,armed_robbery,9.55,1,True,True,3.2,0.4,False
CRM_00014940,2025-06-30 17:22:40,2025-06-30,17,evening,40.81164,-73.95454,Manhattan,Manhattan_South_5,882a1008c3fffff,armed_robbery,9.46,1,True,True,5.7,0.511,False
CRM_00014941,2025-06-30 17:27:57,2025-06-30,17,evening,40.80376,-73.87675,Bronx,Bronx_North_1,882a100f49fffff,burglary,5.24,0,True,True,15.1,0.602,False
CRM_00014942,2025-06-30 17:32:37,2025-06-30,17,evening,40.6143,-73.92443,Brooklyn,Brooklyn_Southwest_6,882a10763bfffff,burglary,3.4,0,False,True,9.5,0.443,False
CRM_00014943,2025-06-30 17:53:06,2025-06-30,17,evening,40.84722,-73.9349,Manhattan,Manhattan_West_7,882a100ae3fffff,property_damage,3.01,0,False,False,5.3,0.326,False
CRM_00014944,2025-06-30 18:00:49,2025-06-30,18,evening,40.65629,-73.94702,Brooklyn,Brooklyn_North_10,882a107665fffff,pursuit,5.31,0,False,True,5.1,0.504,False
CRM_00014945,2025-06-30 18:04:55,2025-06-30,18,evening,40.75317,-73.80912,Queens,Queens_North_10,882a100e1dfffff,robbery,6.84,2,False,True,11.1,0.411,False
CRM_00014946,2025-06-30 18:14:14,2025-06-30,18,evening,40.64595,-73.97117,Brooklyn,Brooklyn_South_5,882a107751fffff,burglary,4.47,1,False,False,7.9,0.818,False
CRM_00014947,2025-06-30 18:30:21,2025-06-30,18,evening,40.59895,-74.06669,Staten_Island,Staten_Island_East_3,882a107539fffff,property_damage,1.88,0,False,True,15.6,0.446,False
CRM_00014948,2025-06-30 18:36:08,2025-06-30,18,evening,40.90509,-73.82041,Bronx,Bronx_Northwest_8,882a10033dfffff,property_damage,3.5,0,False,True,4.4,0.634,False
CRM_00014949,2025-06-30 18:43:59,2025-06-30,18,evening,40.82907,-73.93237,Manhattan,Manhattan_West_7,882a100abdfffff,property_damage,3.3,0,False,False,10.1,0.124,False
CRM_00014950,2025-06-30 19:08:26,2025-06-30,19,evening,40.80848,-73.93529,Manhattan,Manhattan_South_5,882a100ab7fffff,property_damage,3.31,0,False,True,4.7,0.228,False
CRM_00014951,2025-06-30 19:10:29,2025-06-30,19,evening,40.86476,-73.92313,Manhattan,Manhattan_Northwest_8,882a100a17fffff,burglary,4.79,2,False,True,5.6,0.583,False
CRM_00014952,2025-06-30 19:24:23,2025-06-30,19,evening,40.59989,-73.92527,Brooklyn,Brooklyn_Northeast_2,882a1076edfffff,vehicle_theft,2.92,0,False,True,7.0,0.837,False
CRM_00014953,2025-06-30 19:29:38,2025-06-30,19,evening,40.61193,-74.15336,Staten_Island,Staten_Island_East_3,882a106235fffff,armed_robbery,9.41,2,True,True,19.4,0.31,False
CRM_00014954,2025-06-30 19:32:16,2025-06-30,19,evening,40.83166,-73.8277,Bronx,Bronx_Northeast_2,882a1001c3fffff,assault,5.24,1,False,False,5.8,0.479,False
CRM_00014955,2025-06-30 19:34:06,2025-06-30,19,evening,40.65447,-73.90068,Brooklyn,Brooklyn_West_7,882a107649fffff,suspicious_activity,2.46,0,False,False,7.3,0.231,False
CRM_00014956,2025-06-30 19:35:32,2025-06-30,19,evening,40.7713,-73.98056,Manhattan,Manhattan_Northeast_2,882a1008b3fffff,assault,5.16,1,False,True,3.8,0.191,False
CRM_00014957,2025-06-30 19:39:18,2025-06-30,19,evening,40.61227,-73.84562,Queens,Queens_North_1,882a103903fffff,armed_robbery,7.44,2,False,True,7.8,0.445,False
CRM_00014958,2025-06-30 19:49:35,2025-06-30,19,evening,40.76959,-73.97001,Manhattan,Manhattan_Northeast_2,882a100d6dfffff,vehicle_theft,2.65,0,False,True,4.7,0.802,False
CRM_00014959,2025-06-30 19:54:55,2025-06-30,19,evening,40.86094,-73.92394,Manhattan,Manhattan_Northwest_8,882a100ae9fffff,assault,6.91,3,False,True,5.0,0.644,False
CRM_00014960,2025-06-30 20:12:19,2025-06-30,20,evening,40.62468,-73.92197,Brooklyn,Brooklyn_Southwest_6,882a107603fffff,burglary,4.2,2,False,True,7.1,0.387,False
CRM_00014961,2025-06-30 20:24:08,2025-06-30,20,evening,40.67264,-73.93279,Brooklyn,Brooklyn_North_10,882a100d95fffff,vehicle_theft,3.82,1,True,True,6.6,0.359,False
CRM_00014962,2025-06-30 20:27:49,2025-06-30,20,evening,40.66565,-73.92363,Brooklyn,Brooklyn_North_10,882a100d93fffff,major_incident,8.92,0,False,True,11.3,0.803,False
CRM_00014963,2025-06-30 20:27:56,2025-06-30,20,evening,40.81983,-73.95866,Manhattan,Manhattan_West_7,882a1008c1fffff,armed_robbery,8.0,3,True,True,10.7,0.748,False
CRM_00014964,2025-06-30 20:31:22,2025-06-30,20,evening,40.88005,-73.8823,Bronx,Bronx_West_7,882a100129fffff,robbery,6.93,0,True,True,7.2,0.246,False
CRM_00014965,2025-06-30 20:34:30,2025-06-30,20,evening,40.57891,-74.19298,Staten_Island,Staten_Island_Northeast_2,882a106003fffff,assault,5.05,1,False,True,9.4,0.354,False
CRM_00014966,2025-06-30 20:42:08,2025-06-30,20,evening,40.51089,-74.19378,Staten_Island,Staten_Island_Central_0,882a1060b7fffff,armed_robbery,7.65,0,True,False,11.4,0.885,False
CRM_00014967,2025-06-30 20:43:09,2025-06-30,20,evening,40.90067,-73.81531,Bronx,Bronx_Northwest_8,882a10033dfffff,armed_robbery,8.96,1,True,True,2.4,0.118,False
CRM_00014968,2025-06-30 20:43:49,2025-06-30,20,evening,40.65122,-73.94032,Brooklyn,Brooklyn_Southwest_6,882a107661fffff,suspicious_activity,1.9,0,False,True,7.2,0.408,True
CRM_00014969,2025-06-30 20:49:29,2025-06-30,20,evening,40.69997,-73.79123,Queens,Queens_Southwest_6,882a100e9dfffff,pursuit,6.41,0,True,True,7.4,0.653,False
CRM_00014970,2025-06-30 20:55:00,2025-06-30,20,evening,40.59047,-74.13788,Staten_Island,Staten_Island_East_3,882a1062e5fffff,armed_robbery,7.62,1,True,True,6.5,0.459,False
CRM_00014971,2025-06-30 20:59:37,2025-06-30,20,evening,40.8172,-73.94123,Manhattan,Manhattan_South_5,882a100ab5fffff,major_incident,10.0,6,False,True,2.6,0.382,False
CRM_00014972,2025-06-30 21:00:03,2025-06-30,21,evening,40.8163,-73.92155,Bronx,Bronx_Central_0,882a100abbfffff,major_incident,10.0,4,True,False,10.0,0.368,False
CRM_00014973,2025-06-30 21:01:26,2025-06-30,21,evening,40.81709,-73.9466,Manhattan,Manhattan_South_5,882a1008cbfffff,vehicle_theft,2.5,0,False,True,6.1,0.493,False
CRM_00014974,2025-06-30 21:16:40,2025-06-30,21,evening,40.61464,-74.01509,Brooklyn,Brooklyn_Southeast_4,882a107559fffff,robbery,6.85,2,True,True,7.1,0.311,True
CRM_00014975,2025-06-30 21:27:12,2025-06-30,21,evening,40.76062,-73.85563,Queens,Queens_Central_9,882a100e21fffff,assault,5.98,2,False,True,4.7,0.162,False
CRM_00014976,2025-06-30 21:29:43,2025-06-30,21,evening,40.81797,-73.88256,Bronx,Bronx_North_1,882a1001a5fffff,suspicious_activity,1.97,0,False,True,4.5,0.297,False
CRM_00014977,2025-06-30 21:29:46,2025-06-30,21,evening,40.58328,-74.01787,Brooklyn,Brooklyn_Central_0,882a1075c9fffff,armed_robbery,8.33,2,False,True,8.3,0.695,False
CRM_00014978,2025-06-30 21:30:47,2025-06-30,21,evening,40.58313,-74.14694,Staten_Island,Staten_Island_East_3,882a1062adfffff,vehicle_theft,3.56,0,False,True,5.5,0.437,False
CRM_00014979,2025-06-30 21:49:41,2025-06-30,21,evening,40.65229,-74.00059,Brooklyn,Brooklyn_Southeast_4,882a107701fffff,robbery,5.72,1,True,True,8.8,0.955,False
CRM_00014980,2025-06-30 22:02:01,2025-06-30,22,night,40.87422,-73.84928,Bronx,Bronx_Southeast_4,882a10010bfffff,vehicle_theft,3.87,0,False,False,5.8,0.292,False
CRM_00014981,2025-06-30 22:04:10,2025-06-30,22,night,40.6354,-73.80686,Queens,Queens_Northeast_2,882a103b31fffff,robbery,6.27,0,False,True,8.1,0.334,False
CRM_00014982,2025-06-30 22:08:53,2025-06-30,22,night,40.51482,-74.14779,Staten_Island,Staten_Island_North_1,882a10609bfffff,assault,7.55,2,True,True,7.7,0.483,False
CRM_00014983,2025-06-30 22:20:25,2025-06-30,22,night,40.82374,-73.88499,Bronx,Bronx_Central_0,882a1001a5fffff,armed_robbery,8.11,0,True,True,6.9,0.532,False
CRM_00014984,2025-06-30 22:24:01,2025-06-30,22,night,40.78336,-73.96952,Manhattan,Manhattan_Northeast_2,882a100895fffff,suspicious_activity,1.0,0,False,False,10.3,0.642,False
CRM_00014985,2025-06-30 22:30:43,2025-06-30,22,night,40.81132,-73.96638,Manhattan,Manhattan_Southeast_4,882a1008c7fffff,robbery,5.6,0,False,True,6.0,0.403,False
CRM_00014986,2025-06-30 22:31:09,2025-06-30,22,night,40.77628,-73.96134,Manhattan,Manhattan_East_3,882a100891fffff,vehicle_theft,4.33,0,False,True,3.6,0.535,False
CRM_00014987,2025-06-30 22:32:50,2025-06-30,22,night,40.83581,-73.89451,Bronx,Bronx_East_3,882a100ad7fffff,robbery,5.49,1,False,True,4.7,0.741,False
CRM_00014988,2025-06-30 22:44:29,2025-06-30,22,night,40.8104,-73.94017,Manhattan,Manhattan_South_5,882a100ab7fffff,armed_robbery,8.59,2,True,True,7.8,0.755,False
CRM_00014989,2025-06-30 22:55:48,2025-06-30,22,night,40.656,-73.86648,Queens,Queens_South_5,882a100cb9fffff,assault,4.47,0,False,True,5.3,0.34,False
CRM_00014990,2025-06-30 23:03:36,2025-06-30,23,night,40.59893,-74.00056,Brooklyn,Brooklyn_Central_0,882a107429fffff,assault,5.84,2,False,True,5.1,0.783,False
CRM_00014991,2025-06-30 23:06:48,2025-06-30,23,night,40.75099,-73.97834,Manhattan,Manhattan_North_1,882a100d29fffff,armed_robbery,8.05,2,True,True,3.8,0.453,False
CRM_00014992,2025-06-30 23:09:30,2025-06-30,23,night,40.84294,-73.84312,Bronx,Bronx_Southeast_4,882a1001e9fffff,pursuit,6.98,1,False,True,8.2,0.274,False
CRM_00014993,2025-06-30 23:24:52,2025-06-30,23,night,40.68897,-73.89768,Brooklyn,Brooklyn_Northeast_11,882a100ddbfffff,armed_robbery,7.31,2,False,True,5.4,0.31,True
CRM_00014994,2025-06-30 23:26:14,2025-06-30,23,night,40.65413,-73.92307,Brooklyn,Brooklyn_Southwest_6,882a107645fffff,burglary,4.03,0,False,False,4.4,0.633,False
CRM_00014995,2025-06-30 23:30:59,2025-06-30,23,night,40.72773,-74.00586,Manhattan,Manhattan_Central_0,882a1072cdfffff,major_incident,10.0,3,True,True,2.5,0.788,False
CRM_00014996,2025-06-30 23:35:20,2025-06-30,23,night,40.75591,-73.73119,Queens,Queens_Northeast_11,882a100543fffff,suspicious_activity,1.38,0,False,False,10.5,0.415,False
CRM_00014997,2025-06-30 23:36:24,2025-06-30,23,night,40.58079,-74.18638,Staten_Island,Staten_Island_Northeast_2,882a106003fffff,major_incident,9.61,2,True,True,13.5,0.385,False
CRM_00014998,2025-06-30 23:37:07,2025-06-30,23,night,40.76564,-73.8141,Queens,Queens_North_10,882a100e0bfffff,property_damage,3.81,1,True,True,6.3,0.904,False
CRM_00014999,2025-06-30 23:39:06,2025-06-30,23,night,40.80032,-73.94417,Manhattan,Manhattan_South_5,882a1008d1fffff,robbery,6.82,2,True,True,2.7,0.517,False
CRM_00015000,2025-06-30 23:42:28,2025-06-30,23,night,40.57504,-74.18446,Staten_Island,Staten_Island_Northeast_2,882a106015fffff,suspicious_activity,2.59,0,False,True,8.5,0.344,False
CRM_00015001,2025-07-01 00:06:11,2025-07-01,0,night,40.85,-73.95053,Manhattan,Manhattan_Northwest_8,882a10085bfffff,property_damage,1.0,0,False,False,6.5,0.272,False
CRM_00015002,2025-07-01 00:08:23,2025-07-01,0,night,40.6465,-73.86291,Brooklyn,Brooklyn_West_7,882a100c97fffff,burglary,4.1,0,False,True,4.8,0.287,False
CRM_00015003,2025-07-01 00:12:19,2025-07-01,0,night,40.84347,-73.93747,Manhattan,Manhattan_West_7,882a100aa9fffff,pursuit,6.22,0,False,True,7.2,0.705,False
CRM_00015004,2025-07-01 00:24:34,2025-07-01,0,night,40.5933,-74.00585,Brooklyn,Brooklyn_Central_0,882a107421fffff,suspicious_activity,2.05,0,True,False,13.1,0.248,False
CRM_00015005,2025-07-01 00:26:46,2025-07-01,0,night,40.76114,-73.86196,Queens,Queens_Central_9,882a100e27fffff,burglary,5.34,2,False,True,2.3,0.39,False
CRM_00015006,2025-07-01 00:41:05,2025-07-01,0,night,40.85957,-73.78676,Bronx,Bronx_South_5,882a100001fffff,major_incident,10.0,1,True,True,2.5,0.223,True
CRM_00015007,2025-07-01 00:47:45,2025-07-01,0,night,40.80695,-73.93519,Manhattan,Manhattan_South_5,882a1008d9fffff,burglary,4.39,0,True,True,9.1,0.471,False
CRM_00015008,2025-07-01 01:18:14,2025-07-01,1,night,40.79856,-73.96548,Manhattan,Manhattan_Southeast_4,882a10088bfffff,armed_robbery,7.69,1,True,True,3.5,0.339,False
CRM_00015009,2025-07-01 01:19:58,2025-07-01,1,night,40.78536,-73.97291,Manhattan,Manhattan_Northeast_2,882a100895fffff,armed_robbery,7.61,2,True,True,3.1,0.357,False
CRM_00015010,2025-07-01 01:27:15,2025-07-01,1,night,40.74698,-73.87115,Queens,Queens_Central_9,882a100c41fffff,robbery,6.53,0,True,True,3.3,0.476,False
CRM_00015011,2025-07-01 01:40:00,2025-07-01,1,night,40.81924,-73.88823,Bronx,Bronx_Central_0,882a100a9bfffff,assault,4.46,1,False,True,6.4,0.751,False
CRM_00015012,2025-07-01 01:48:52,2025-07-01,1,night,40.68154,-73.74779,Queens,Queens_West_7,882a1005bdfffff,property_damage,3.13,1,False,False,9.7,0.773,False
CRM_00015013,2025-07-01 01:59:13,2025-07-01,1,night,40.83439,-73.82105,Bronx,Bronx_Northeast_2,882a1001c3fffff,property_damage,4.2,0,False,False,12.4,0.576,False
CRM_00015014,2025-07-01 02:28:19,2025-07-01,2,night,40.84432,-73.94782,Manhattan,Manhattan_West_7,882a100aadfffff,property_damage,2.42,0,False,False,9.8,0.459,False
CRM_00015015,2025-07-01 02:51:06,2025-07-01,2,night,40.61038,-74.17998,Staten_Island,Staten_Island_Northeast_2,882a106041fffff,armed_robbery,7.6,3,True,True,19.4,0.472,False
CRM_00015016,2025-07-01 02:53:56,2025-07-01,2,night,40.79381,-73.94672,Manhattan,Manhattan_South_5,882a1008d3fffff,robbery,5.4,2,False,True,5.4,0.678,False
CRM_00015017,2025-07-01 03:34:34,2025-07-01,3,night,40.55125,-74.18469,Staten_Island,Staten_Island_Central_0,882a1060e1fffff,burglary,2.76,0,False,True,11.6,0.838,False
CRM_00015018,2025-07-01 03:45:28,2025-07-01,3,night,40.58718,-74.18219,Staten_Island,Staten_Island_Northeast_2,882a10600bfffff,pursuit,5.15,1,False,True,17.5,0.87,False
CRM_00015019,2025-07-01 04:10:15,2025-07-01,4,night,40.61606,-73.94536,Brooklyn,Brooklyn_Southwest_6,882a107635fffff,property_damage,2.58,0,False,True,6.9,0.917,False
CRM_00015020,2025-07-01 04:14:52,2025-07-01,4,night,40.73121,-73.72533,Queens,Queens_Northeast_11,882a10051bfffff,burglary,5.05,0,False,False,8.2,0.801,False
CRM_00015021,2025-07-01 05:21:22,2025-07-01,5,morning,40.79604,-73.96063,Manhattan,Manhattan_South_5,882a10088bfffff,suspicious_activity,2.51,0,False,True,4.5,0.586,False
CRM_00015022,2025-07-01 05:22:08,2025-07-01,5,morning,40.80479,-73.97081,Manhattan,Manhattan_Southeast_4,882a100889fffff,vehicle_theft,3.51,1,False,False,6.4,0.442,False
CRM_00015023,2025-07-01 06:55:31,2025-07-01,6,morning,40.81804,-73.88286,Bronx,Bronx_North_1,882a1001a5fffff,vehicle_theft,4.6,0,True,False,15.7,0.342,False
CRM_00015024,2025-07-01 07:36:20,2025-07-01,7,morning,40.7665,-73.9786,Manhattan,Manhattan_Northeast_2,882a100d6dfffff,major_incident,10.0,3,True,True,5.9,0.876,False
CRM_00015025,2025-07-01 08:37:23,2025-07-01,8,morning,40.61865,-73.98274,Brooklyn,Brooklyn_South_5,882a107445fffff,property_damage,3.78,0,False,True,8.3,0.378,False
CRM_00015026,2025-07-01 09:21:47,2025-07-01,9,morning,40.81423,-73.91928,Bronx,Bronx_Central_0,882a100abbfffff,property_damage,1.0,0,False,True,13.2,0.173,False
CRM_00015027,2025-07-01 10:00:44,2025-07-01,10,morning,40.58753,-73.82696,Queens,Queens_Northeast_2,882a103913fffff,vehicle_theft,5.29,0,False,True,5.3,0.283,False
CRM_00015028,2025-07-01 10:42:17,2025-07-01,10,morning,40.65251,-74.00653,Brooklyn,Brooklyn_Southeast_4,882a107705fffff,property_damage,2.43,0,False,False,7.1,0.232,False
CRM_00015029,2025-07-01 10:47:05,2025-07-01,10,morning,40.80385,-73.9065,Bronx,Bronx_Central_0,882a100f69fffff,burglary,3.86,0,True,False,5.7,0.6,True
CRM_00015030,2025-07-01 11:21:57,2025-07-01,11,morning,40.60074,-73.90635,Brooklyn,Brooklyn_Northeast_2,882a1076c5fffff,property_damage,3.69,0,False,True,5.5,0.344,True
CRM_00015031,2025-07-01 12:01:34,2025-07-01,12,afternoon,40.83574,-73.92977,Manhattan,Manhattan_West_7,882a100a85fffff,vehicle_theft,4.04,0,False,True,13.2,0.454,False
CRM_00015032,2025-07-01 12:15:24,2025-07-01,12,afternoon,40.77312,-73.84681,Queens,Queens_Central_9,882a100e29fffff,armed_robbery,8.61,1,False,True,6.0,0.675,False
CRM_00015033,2025-07-01 12:42:37,2025-07-01,12,afternoon,40.78181,-73.97218,Manhattan,Manhattan_Northeast_2,882a100895fffff,suspicious_activity,2.26,0,False,True,8.5,0.113,False
CRM_00015034,2025-07-01 13:14:47,2025-07-01,13,afternoon,40.8584,-73.80225,Bronx,Bronx_South_5,882a10002bfffff,burglary,4.16,1,False,True,11.5,0.397,False
CRM_00015035,2025-07-01 13:26:44,2025-07-01,13,afternoon,40.65632,-73.93694,Brooklyn,Brooklyn_North_10,882a10766dfffff,suspicious_activity,1.38,0,False,False,7.7,0.746,False
CRM_00015036,2025-07-01 13:53:15,2025-07-01,13,afternoon,40.59477,-73.87884,Queens,Queens_North_1,882a1076cbfffff,suspicious_activity,1.15,0,False,False,9.1,0.695,False
CRM_00015037,2025-07-01 14:23:40,2025-07-01,14,afternoon,40.68157,-73.95371,Brooklyn,Brooklyn_Central_9,882a100d87fffff,pursuit,6.74,2,False,True,7.0,0.595,False
CRM_00015038,2025-07-01 14:52:00,2025-07-01,14,afternoon,40.80814,-73.95504,Manhattan,Manhattan_South_5,882a1008c3fffff,burglary,4.32,0,False,True,4.5,0.346,False
CRM_00015039,2025-07-01 15:17:12,2025-07-01,15,afternoon,40.77422,-73.97043,Manhattan,Manhattan_Northeast_2,882a100897fffff,major_incident,10.0,4,False,True,2.8,0.354,False
CRM_00015040,2025-07-01 15:21:59,2025-07-01,15,afternoon,40.60919,-73.77302,Queens,Queens_Northeast_2,882a10380dfffff,vehicle_theft,3.16,0,False,True,8.7,0.558,False
CRM_00015041,2025-07-01 15:31:18,2025-07-01,15,afternoon,40.60722,-73.93713,Brooklyn,Brooklyn_Northeast_2,882a107633fffff,robbery,6.78,1,True,True,5.1,0.911,False
CRM_00015042,2025-07-01 15:42:24,2025-07-01,15,afternoon,40.79968,-73.88112,Bronx,Bronx_North_1,882a100f41fffff,suspicious_activity,1.0,0,False,False,7.7,0.671,False
CRM_00015043,2025-07-01 15:43:16,2025-07-01,15,afternoon,40.57932,-73.96716,Brooklyn,Brooklyn_North_1,882a107411fffff,vehicle_theft,4.1,0,False,True,6.0,0.655,False
CRM_00015044,2025-07-01 15:53:44,2025-07-01,15,afternoon,40.82542,-73.93661,Manhattan,Manhattan_West_7,882a100abdfffff,armed_robbery,8.6,1,True,True,6.8,0.65,False
CRM_00015045,2025-07-01 16:00:31,2025-07-01,16,afternoon,40.75383,-73.98117,Manhattan,Manhattan_North_1,882a100d67fffff,vehicle_theft,2.99,0,False,False,5.7,0.435,False
CRM_00015046,2025-07-01 16:14:50,2025-07-01,16,afternoon,40.69606,-73.84027,Queens,Queens_South_5,882a100cc9fffff,property_damage,2.18,0,False,False,8.3,0.159,False
CRM_00015047,2025-07-01 16:35:00,2025-07-01,16,afternoon,40.69758,-73.80585,Queens,Queens_Southwest_6,882a100e83fffff,pursuit,5.44,1,False,False,7.9,0.91,False
CRM_00015048,2025-07-01 17:23:15,2025-07-01,17,evening,40.61154,-73.92206,Brooklyn,Brooklyn_Southwest_6,882a10763bfffff,assault,4.95,2,False,False,8.2,0.465,False
CRM_00015049,2025-07-01 17:39:02,2025-07-01,17,evening,40.86841,-73.87908,Bronx,Bronx_Southeast_4,882a10012bfffff,burglary,4.65,0,False,True,5.8,0.776,False
CRM_00015050,2025-07-01 17:59:17,2025-07-01,17,evening,40.77209,-73.97935,Manhattan,Manhattan_Northeast_2,882a100d6dfffff,suspicious_activity,1.74,0,False,True,8.9,0.537,False
CRM_00015051,2025-07-01 18:20:44,2025-07-01,18,evening,40.82092,-73.94213,Manhattan,Manhattan_West_7,882a100ab5fffff,armed_robbery,7.68,0,True,True,4.2,0.262,False
CRM_00015052,2025-07-01 18:26:06,2025-07-01,18,evening,40.63154,-73.89339,Brooklyn,Brooklyn_West_7,882a107651fffff,burglary,2.96,0,True,True,10.1,0.551,False
CRM_00015053,2025-07-01 18:31:00,2025-07-01,18,evening,40.6018,-73.7642,Queens,Queens_East_3,882a103809fffff,property_damage,3.02,0,True,True,6.8,0.482,False
CRM_00015054,2025-07-01 18:37:50,2025-07-01,18,evening,40.57293,-73.99951,Brooklyn,Brooklyn_Central_0,882a107431fffff,robbery,4.94,0,False,True,10.1,0.178,False
CRM_00015055,2025-07-01 18:55:32,2025-07-01,18,evening,40.81594,-73.96218,Manhattan,Manhattan_South_5,882a1008c1fffff,major_incident,10.0,3,True,True,1.8,0.428,False
CRM_00015056,2025-07-01 19:09:39,2025-07-01,19,evening,40.79581,-73.93821,Manhattan,Manhattan_South_5,882a1008dbfffff,vehicle_theft,3.86,0,False,True,3.2,0.101,False
CRM_00015057,2025-07-01 19:13:21,2025-07-01,19,evening,40.77062,-73.98051,Manhattan,Manhattan_Northeast_2,882a100d6dfffff,major_incident,10.0,3,True,True,2.5,0.537,False
CRM_00015058,2025-07-01 19:14:03,2025-07-01,19,evening,40.79518,-73.97528,Manhattan,Manhattan_Southeast_4,882a100881fffff,assault,5.19,1,False,True,4.0,0.32,False
CRM_00015059,2025-07-01 19:20:22,2025-07-01,19,evening,40.81469,-73.86669,Bronx,Bronx_North_1,882a1001a3fffff,armed_robbery,9.6,0,True,True,2.9,0.479,False
CRM_00015060,2025-07-01 20:12:43,2025-07-01,20,evening,40.67693,-73.95985,Brooklyn,Brooklyn_Central_9,882a100dbdfffff,major_incident,9.22,4,True,True,8.4,0.487,False
